id,fixed,fixedvalue,variable,aggfunction,aggvalue,pattern,metric
1629,"{name,pubkey}",:'Chris Jermaine': 'conf/icde',{year},sum,pubcount,increasing,1.0
1630,"{name,pubkey}",:'Rui Wang 0002': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1631,"{name,pubkey}",:'Beno+\xabt Dageville': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1632,"{name,pubkey}",:'Steffen Bickel': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1633,"{name,pubkey}",:'Andrew B. Goldberg': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1634,"{name,pubkey}",:'Louiqa Raschid': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1635,"{name,pubkey}",:'Glenn Fung': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1636,"{name,pubkey}",:'Hanan Samet': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1637,"{name,pubkey}",:'Marco Mesiti': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1638,"{name,pubkey}",:'Dan Roth': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1639,"{name,pubkey}",:'Donald Kossmann': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1640,"{name,pubkey}",:'Bo Zhang': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1641,"{name,pubkey}",:'Moshe Kam': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1642,"{name,pubkey}",:'Xiangyang Xue': 'conf/ijcai',{year},sum,pubcount,decreasing,0.74999999999999989
1643,"{name,pubkey}",:'Ian N. Davidson': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1644,"{name,pubkey}",:'Yexiang Xue': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1645,"{name,pubkey}",:'H+\xacctor Mu+\xa6oz-Avila': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1646,"{name,pubkey}",:'Zhifeng Bao': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1647,"{name,pubkey}",:'J+\xacr+\xa6me Sim+\xacon': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1648,"{name,pubkey}",:'Alan Fern': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1649,"{name,pubkey}",:'Lorenzo Torresani': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1650,"{name,pubkey}",:'Zhiwu Lu': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1651,"{name,pubkey}",:'Utkarsh Srivastava': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1652,"{name,pubkey}",:'Felix A. Wichmann': 'conf/nips',{year},sum,pubcount,increasing,1.0
1653,"{name,pubkey}",:'Christian S. Jensen': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1654,"{name,pubkey}",:'Ioana Manolescu': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1655,"{name,pubkey}",:'Lijun Chang': 'conf/icde',{year},sum,pubcount,increasing,1.0
1656,"{name,pubkey}",:'Jeff A. Bilmes': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1657,"{name,pubkey}",:'Jatin Chhugani': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1658,"{name,pubkey}",:'Geremy Heitz': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1659,"{name,pubkey}",:'Hongrae Lee': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1660,"{name,pubkey}",:'Dmitri V. Kalashnikov': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1661,"{name,pubkey}",:'Ken Higuchi': 'conf/icde',{year},sum,pubcount,increasing,1.0
1662,"{name,pubkey}",:'Eyal Amir': 'conf/ijcai',{year},sum,pubcount,increasing,0.89629629629629626
1663,"{name,pubkey}",:'Mich+\xbfle Sebag': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1664,"{name,pubkey}",:'Bernhard Stegmaier': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1665,"{name,pubkey}",:'Vincent Ng': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1666,"{name,pubkey}",:'Maxim Peysakhov': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1667,"{name,pubkey}",:'Sven Helmer': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1668,"{name,pubkey}",:'Chen Chen': 'journals/pvldb',{year},sum,pubcount,increasing,0.74999999999999989
1669,"{name,pubkey}",:'Lipyeow Lim': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1670,"{name,pubkey}",:'Noam Hazon': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1671,"{name,pubkey}",:'Zhi-Hua Zhou': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1672,"{name,pubkey}",:'Arnon Rosenthal': 'conf/icde',{year},sum,pubcount,increasing,1.0
1673,"{name,pubkey}",:'Carla P. Gomes': 'conf/ijcai',{year},sum,pubcount,decreasing,0.80000000000000004
1674,"{name,pubkey}",:'Paul Harrenstein': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1675,"{name,pubkey}",:'Bishwaranjan Bhattacharjee': 'conf/vldb',{year},sum,pubcount,increasing,0.74999999999999989
1676,"{name,pubkey}",:'Hisashi Kashima': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1677,"{name,pubkey}",:'Gal Elidan': 'conf/nips',{year},sum,pubcount,increasing,1.0
1678,"{name,pubkey}",:'Mohamed Za+\xbbt': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1679,"{name,pubkey}",:'Zhengzhang Chen': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1680,"{name,pubkey}",:'Jayant R. Haritsa': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1681,"{name,pubkey}",:'Patrick Martin': 'conf/icde',{year},sum,pubcount,increasing,1.0
1682,"{name,pubkey}",:'Ceren Budak': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1683,"{name,pubkey}",:'Masaru Kitsuregawa': 'conf/icde',{year},sum,pubcount,increasing,0.75
1684,"{name,pubkey}",:'Jiajun Bu': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1685,"{name,pubkey}",:'Liang Sun': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1686,"{name,pubkey}",:'Hua-Gang Li': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1687,"{name,pubkey}",:'Edmund H. Durfee': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1688,"{name,pubkey}",:'Weiru Liu': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1689,"{name,pubkey}",:'S. V. N. Vishwanathan': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1690,"{name,pubkey}",:'Dan Klein': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1691,"{name,pubkey}",:'Gilles Blanchard': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1692,"{name,pubkey}",:'Sebastian Gerwinn': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1693,"{name,pubkey}",:'Hongfei Guo': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1694,"{name,pubkey}",:'Michael Thielscher': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1695,"{name,pubkey}",:'Nathan Schurr': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1696,"{name,pubkey}",:'Nan Zhang 0004': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1697,"{name,pubkey}",:'Yueting Zhuang': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1698,"{name,pubkey}",:'H. V. Jagadish': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1699,"{name,pubkey}",:'Anon Plangprasopchok': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1700,"{name,pubkey}",:'Jian Guo 0002': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1701,"{name,pubkey}",:'Jennifer G. Dy': 'conf/icml',{year},sum,pubcount,decreasing,0.75
1702,"{name,pubkey}",:'Jonas Peters': 'conf/icml',{year},sum,pubcount,increasing,1.0
1703,"{name,pubkey}",:'Sethu Vijayakumar': 'conf/ijcai',{year},sum,pubcount,increasing,0.75
1704,"{name,pubkey}",:'Kevin Y. Yip': 'conf/icde',{year},sum,pubcount,increasing,1.0
1705,"{name,pubkey}",:'George Katsirelos': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1706,"{name,pubkey}",:'Daisy Zhe Wang': 'journals/pvldb',{year},sum,pubcount,increasing,0.74999999999999989
1707,"{name,pubkey}",:'Wei Jiang': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1708,"{name,pubkey}",:'Wenjie Zhang': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1709,"{name,pubkey}",:'Akshay Java': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1710,"{name,pubkey}",:'Kian-Lee Tan': 'conf/vldb',{year},sum,pubcount,decreasing,0.75
1711,"{name,pubkey}",:'Hongjun Lu': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1712,"{name,pubkey}",:'Prasad Tadepalli': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1713,"{name,pubkey}",:'Thomas Hofmann': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1714,"{name,pubkey}",:'Raymond Chi-Wing Wong': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75000000000000011
1715,"{name,pubkey}",:'V. S. Subrahmanian': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1716,"{name,pubkey}",:'Ivor W. Tsang': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1717,"{name,pubkey}",:'Michalis K. Titsias': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1718,"{name,pubkey}",:'Michael H. B+\xa6hlen': 'journals/vldb',{year},sum,pubcount,increasing,1.0
1719,"{name,pubkey}",:'Ji-Rong Wen': 'conf/icde',{year},sum,pubcount,increasing,1.0
1720,"{name,pubkey}",:'Berthold Reinwald': 'conf/sigmod',{year},sum,pubcount,increasing,0.75000000000000011
1721,"{name,pubkey}",:'Noa Agmon': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1722,"{name,pubkey}",:'Saharon Rosset': 'conf/nips',{year},sum,pubcount,increasing,1.0
1723,"{name,pubkey}",:'J. Zico Kolter': 'conf/icml',{year},sum,pubcount,increasing,1.0
1724,"{name,pubkey}",:'Eric Sodomka': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1725,"{name,pubkey}",:'Dai Kobayashi': 'conf/icde',{year},sum,pubcount,increasing,1.0
1726,"{name,pubkey}",:'Taneli Mielik+\xf1inen': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1727,"{name,pubkey}",:'Minos N. Garofalakis': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1728,"{name,pubkey}",:'Ben Recht': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1729,"{name,pubkey}",:'Lukasz Golab': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1730,"{name,pubkey}",:'Alessandro Cimatti': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1731,"{name,pubkey}",:'Jayavel Shanmugasundaram': 'conf/icde',{year},sum,pubcount,increasing,1.0
1732,"{name,pubkey}",:'Michael A. Bender': 'conf/pods',{year},sum,pubcount,increasing,1.0
1733,"{name,pubkey}",:'Sourav S. Bhowmick': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1734,"{name,pubkey}",:'Ming-Syan Chen': 'conf/kdd',{year},sum,pubcount,decreasing,0.75
1735,"{name,pubkey}",:'Cheng Jin': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1736,"{name,pubkey}",:'Yu Suzuki': 'conf/icde',{year},sum,pubcount,increasing,1.0
1737,"{name,pubkey}",:'Hal Daum+\xac III': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1738,"{name,pubkey}",:'Olivier Delalleau': 'conf/nips',{year},sum,pubcount,increasing,1.0
1739,"{name,pubkey}",:'Francesco Orabona': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1740,"{name,pubkey}",:'Xiaofei He': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1741,"{name,pubkey}",:'Lise Getoor': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1742,"{name,pubkey}",:'Risto Miikkulainen': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1743,"{name,pubkey}",:'Daniel Villatoro': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1744,"{name,pubkey}",:'Adrian Petcu': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1745,"{name,pubkey}",:'Cong Yu': 'journals/vldb',{year},sum,pubcount,increasing,1.0
1746,"{name,pubkey}",:'Andrea Montanari': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1747,"{name,pubkey}",:'Christopher M. Jermaine': 'journals/vldb',{year},sum,pubcount,decreasing,1.0
1748,"{name,pubkey}",:'Haim Kaplan': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1749,"{name,pubkey}",:'Duncan J. Watts': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1750,"{name,pubkey}",:'Uri Shaft': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1751,"{name,pubkey}",:'Supiti Buranawatanachoke': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1752,"{name,pubkey}",:'Sihem Amer-Yahia': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1753,"{name,pubkey}",:'Lisa Friedland': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1754,"{name,pubkey}",:'Xin Xu': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1755,"{name,pubkey}",:'Thomas G. Dietterich': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1756,"{name,pubkey}",:'Yiming Yang': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1757,"{name,pubkey}",:'Guillermo Ricardo Simari': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1758,"{name,pubkey}",:'Yichuan Tang': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1759,"{name,pubkey}",:'Mohamed E. Khalefa': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1760,"{name,pubkey}",:'Dimitris Samaras': 'conf/nips',{year},sum,pubcount,increasing,1.0
1761,"{name,pubkey}",:'Satyen Kale': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1762,"{name,pubkey}",:'Yuan (Alan) Qi': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1763,"{name,pubkey}",:'Ofer Dekel': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1764,"{name,pubkey}",:'Kyriakos Mouratidis': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1765,"{name,pubkey}",:'M. Tamer +\xfbzsu': 'journals/pvldb',{year},sum,pubcount,increasing,0.74999999999999978
1766,"{name,pubkey}",:'Matthew O. Ward': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1767,"{name,pubkey}",:'Elena Ferrari': 'conf/icde',{year},sum,pubcount,increasing,0.75
1768,"{name,pubkey}",:'Cecilia M. Procopiuc': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1769,"{name,pubkey}",:'Stavros Harizopoulos': 'conf/vldb',{year},sum,pubcount,increasing,0.75
1770,"{name,pubkey}",:'Jia-Huai You': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1771,"{name,pubkey}",:'Charu C. Aggarwal': 'conf/icde',{year},sum,pubcount,increasing,0.77142857142857135
1772,"{name,pubkey}",:'John P. Cunningham': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1773,"{name,pubkey}",:'Ran El-Yaniv': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1774,"{name,pubkey}",:'Torsten Grust': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1775,"{name,pubkey}",:'David Jensen': 'conf/kdd',{year},sum,pubcount,increasing,0.79999999999999993
1776,"{name,pubkey}",:'Randall Davis': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1777,"{name,pubkey}",:'Prasang Upadhyaya': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1778,"{name,pubkey}",:'Vladlen Koltun': 'conf/nips',{year},sum,pubcount,increasing,1.0
1779,"{name,pubkey}",:'Kristen Brent Venable': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1780,"{name,pubkey}",:'Micha+\xbdl Thomazo': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1781,"{name,pubkey}",:'Jeffrey R. Croxell': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1782,"{name,pubkey}",:'Zhi-Hua Zhou': 'conf/ijcai',{year},sum,pubcount,decreasing,0.83333333333333337
1783,"{name,pubkey}",:Ya'akov Gal: 'conf/aaai',{year},sum,pubcount,increasing,0.79999999999999993
1784,"{name,pubkey}",:'Gabriel Bender': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1785,"{name,pubkey}",:'Nati Srebro': 'conf/icml',{year},sum,pubcount,increasing,1.0
1786,"{name,pubkey}",:'Jason Pazis': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1787,"{name,pubkey}",:'Lizhu Zhou': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1788,"{name,pubkey}",:'Pradeep Dubey': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1789,"{name,pubkey}",:'Jayavel Shanmugasundaram': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1790,"{name,pubkey}",:'Wolfgang Nejdl': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1791,"{name,pubkey}",:'Pat Langley': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1792,"{name,pubkey}",:'Egemen Tanin': 'journals/vldb',{year},sum,pubcount,decreasing,1.0
1793,"{name,pubkey}",:'N. Jeremy Hill': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1794,"{name,pubkey}",:'Daniel S. Weld': 'conf/ijcai',{year},sum,pubcount,increasing,0.75
1795,"{name,pubkey}",:'Stefano Soatto': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1796,"{name,pubkey}",:'Matthew E. Taylor': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1797,"{name,pubkey}",:'Vanja Josifovski': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1798,"{name,pubkey}",:'Kristoffer Hougaard Madsen': 'conf/nips',{year},sum,pubcount,increasing,1.0
1799,"{name,pubkey}",:'Yun Chi': 'conf/icde',{year},sum,pubcount,increasing,1.0
1800,"{name,pubkey}",:'Nicole Schweikardt': 'conf/pods',{year},sum,pubcount,decreasing,0.75
1801,"{name,pubkey}",:'Tamir Hazan': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1802,"{name,pubkey}",:'Ying Zhang': 'journals/vldb',{year},sum,pubcount,increasing,1.0
1803,"{name,pubkey}",:'Yasushi Sakurai': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1804,"{name,pubkey}",:'Torben Bach Pedersen': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1805,"{name,pubkey}",:'Salem Benferhat': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1806,"{name,pubkey}",:'Michael R. Lyu': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1807,"{name,pubkey}",:'Fei Wang': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1808,"{name,pubkey}",:'Ashraf Aboulnaga': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1809,"{name,pubkey}",:'Xiaojin Zhu': 'conf/aaai',{year},sum,pubcount,increasing,0.75
1810,"{name,pubkey}",:'Michael Bowling': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1811,"{name,pubkey}",:'Jianyong Wang': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1812,"{name,pubkey}",:'Venkateshwaran Venkataramani': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1813,"{name,pubkey}",:'Nic Wilson': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1814,"{name,pubkey}",:'Sam Lightstone': 'conf/icde',{year},sum,pubcount,increasing,1.0
1815,"{name,pubkey}",:'Jacob Goldberger': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1816,"{name,pubkey}",:'Tianbao Yang': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1817,"{name,pubkey}",:'Adam Coates': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1818,"{name,pubkey}",:'S. Sudarshan 0001': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1819,"{name,pubkey}",:'Vijayshankar Raman': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1820,"{name,pubkey}",:'Federico Heras': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1821,"{name,pubkey}",:'Alex Rogers': 'conf/ijcai',{year},sum,pubcount,decreasing,0.74999999999999989
1822,"{name,pubkey}",:'Rui Zhang': 'conf/icde',{year},sum,pubcount,increasing,1.0
1823,"{name,pubkey}",:'Raymond Chi-Wing Wong': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1824,"{name,pubkey}",:'Albert Bifet': 'conf/kdd',{year},sum,pubcount,decreasing,0.75
1825,"{name,pubkey}",:'Thorsten Joachims': 'conf/kdd',{year},sum,pubcount,decreasing,0.75
1826,"{name,pubkey}",:'Dale Schuurmans': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1827,"{name,pubkey}",:'Hoa Nguyen': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1828,"{name,pubkey}",:'Irwin King': 'conf/nips',{year},sum,pubcount,decreasing,0.74999999999999989
1829,"{name,pubkey}",:'Kalyan Moy Gupta': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1830,"{name,pubkey}",:'Carlo Zaniolo': 'journals/vldb',{year},sum,pubcount,decreasing,1.0
1831,"{name,pubkey}",:'Alessandro Farinelli': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1832,"{name,pubkey}",:'Ke Yang': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1833,"{name,pubkey}",:'Russell Sears': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1834,"{name,pubkey}",:'Sam Lightstone': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1835,"{name,pubkey}",:'Kevin S. McKelvey': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1836,"{name,pubkey}",:'Ricardo A. Baeza-Yates': 'conf/kdd',{year},sum,pubcount,increasing,0.75
1837,"{name,pubkey}",:'Hua-Yan Wang': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1838,"{name,pubkey}",:'Shaul Markovitch': 'conf/ijcai',{year},sum,pubcount,increasing,0.75
1839,"{name,pubkey}",:'Wenchao Zhou': 'conf/icde',{year},sum,pubcount,increasing,1.0
1840,"{name,pubkey}",:'Laura Chiticariu': 'conf/vldb',{year},sum,pubcount,increasing,0.74999999999999989
1841,"{name,pubkey}",:'Robin D. Burke': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1842,"{name,pubkey}",:'David A. Forsyth': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1843,"{name,pubkey}",:'Ben Goertzel': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1844,"{name,pubkey}",:'Jingrui He': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1845,"{name,pubkey}",:'Rong Jin': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1846,"{name,pubkey}",:'Jonathan Goldstein': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1847,"{name,pubkey}",:'Sudipto Guha': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1848,"{name,pubkey}",:'Reynold Cheng': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1849,"{name,pubkey}",:'Meikel Poess': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1850,"{name,pubkey}",:'Stephen Gould': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1851,"{name,pubkey}",:'Guido Moerkotte': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1852,"{name,pubkey}",:'Yinan Li': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1853,"{name,pubkey}",:'Ziyang Liu': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75000000000000011
1854,"{name,pubkey}",:'S. Sathiya Keerthi': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1855,"{name,pubkey}",:'Gal A. Kaminka': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1856,"{name,pubkey}",:'David W. Aha': 'conf/aaai',{year},sum,pubcount,decreasing,0.80000000000000016
1857,"{name,pubkey}",:'Pascal Poupart': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1858,"{name,pubkey}",:'Andrew Gilpin': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1859,"{name,pubkey}",:'Bin Wu': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1860,"{name,pubkey}",:'Gautam Das': 'journals/pvldb',{year},sum,pubcount,increasing,0.85263157894736852
1861,"{name,pubkey}",:'Ken Barker': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1862,"{name,pubkey}",:'Sandra Zilles': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1863,"{name,pubkey}",:'Jane Yung-jen Hsu': 'conf/aaai',{year},sum,pubcount,decreasing,0.75000000000000011
1864,"{name,pubkey}",:'Badrish Chandramouli': 'journals/pvldb',{year},sum,pubcount,increasing,0.79999999999999993
1865,"{name,pubkey}",:'Xingquan Zhu': 'conf/aaai',{year},sum,pubcount,decreasing,0.74999999999999989
1866,"{name,pubkey}",:'Wolfram Burgard': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1867,"{name,pubkey}",:'Dongqing Yang': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1868,"{name,pubkey}",:'Radek Vingralek': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1869,"{name,pubkey}",:'Bo An': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1870,"{name,pubkey}",:'Shaojun Wang': 'conf/nips',{year},sum,pubcount,increasing,1.0
1871,"{name,pubkey}",:'Robert J. Woodward': 'conf/aaai',{year},sum,pubcount,increasing,0.75
1872,"{name,pubkey}",:'Tim Finin': 'conf/aaai',{year},sum,pubcount,increasing,0.75000000000000011
1873,"{name,pubkey}",:'Yi Yang': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1874,"{name,pubkey}",:'Guimei Liu': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1875,"{name,pubkey}",:'Nikos Mamoulis': 'conf/vldb',{year},sum,pubcount,decreasing,0.74999999999999989
1876,"{name,pubkey}",:'Michael Brenner': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1877,"{name,pubkey}",:'Peter Pietzuch': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1878,"{name,pubkey}",:'Nate Derbinsky': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1879,"{name,pubkey}",:'Xuemin Lin': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1880,"{name,pubkey}",:'Dan Olteanu': 'journals/pvldb',{year},sum,pubcount,increasing,0.75000000000000011
1881,"{name,pubkey}",:'Zhihua Zhang': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1882,"{name,pubkey}",:'Yoonsuck Choe': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1883,"{name,pubkey}",:'Martin Theobald': 'conf/vldb',{year},sum,pubcount,decreasing,0.75
1884,"{name,pubkey}",:'Yidong Yuan': 'conf/icde',{year},sum,pubcount,decreasing,1.0
